Datetime,Text,Username,location,hashtags,label
2022-01-11 20:01:29+00:00,"SURAT PERTANGGUNGJAWABAN VAKSINASI ANAK, versi WORD jika ada yg mau diedit https://t.co/6qzz8PJABQ",hscloindo,Kesamben-Blitar 0857 4818 9100,,
2022-01-11 20:01:04+00:00,"Akselerasi Vaksinasi Covid-19, Polda Sumut Turunkan Tim Reaksi Cepat 'Door to Door'  https://t.co/7YzqoOfd00 https://t.co/58GY6OxxvH",intaikasus,,,
2022-01-11 19:59:15+00:00,"SURAT PERTANGGUNGJAWABAN VAKSINASI ANAK, silahkan bapak/ibu yg membutuhkan tinggal print saja. Mohon maaf jika ada yg masih salah. https://t.co/VQNGevdMy9",hscloindo,Kesamben-Blitar 0857 4818 9100,,
2022-01-11 19:54:39+00:00,Check out a great #article Presiden Jokowi Tegaskan Vaksinasi Dosis Ketiga Gratis https://t.co/CbQttPLRlR,MCRiau,Pekanbaru,['article'],
2022-01-11 19:54:37+00:00,"Check out a great #article Vaksinasi Booster Dimulai 12 Januari, Pemerintah Pastikan Stok Vaksin Cukup https://t.co/JqFWDrbFhE",MCRiau,Pekanbaru,['article'],
2022-01-11 19:54:36+00:00,"Check out a great #article Vaksin Booster dimulai 12 Januari, Ini Cara Cek Tiket Vaksinasi di PeduliLindungi https://t.co/z9Fh0IbP4Z",MCRiau,Pekanbaru,['article'],
2022-01-11 19:54:03+00:00,Wakil Wali Kota Jambi Maulana Monitoring Vaksinasi di Markas PMI Kota Jambi https://t.co/5J7y1dlR5M,fendi_tungkal,Jambi,,
2022-01-11 19:44:05+00:00,Bupati Asahan Tinjau Pelaksanaan Vaksinasi Usia 6-11 Tahun https://t.co/hisNyNSexh,FirmRei,,,
2022-01-11 19:42:06+00:00,Pemda Tangerang Masih Tunggu Juknis Pelaksaan Vaksinasi Booster Covid-19 https://t.co/favG0O837g,liputan6dotcom,INDONESIA,,
2022-01-11 19:39:33+00:00,"Gratis untuk Semua Warga, Vaksinasi Booster Dimulai Besok https://t.co/z0iwsa4iMd https://t.co/fDadNbnyw2",teras_bisnis,Jakarta,,
2022-01-11 19:35:59+00:00,"Dipimpin Wakapolri, Wakapolda Kalteng Ikuti Anev Akselerasi Capaian Vaksinasi Covid-19 https://t.co/Asy6cOBLPV",Humas_Polda_Ktg,"Kalimantan Tengah, Indonesia",,
2022-01-11 19:34:57+00:00,"Percepat Vaksinasi Anak, Polda Kalteng Targerkan 500 Dosis Di SDN 9 Langkai https://t.co/M0lIehzLzN",Humas_Polda_Ktg,"Kalimantan Tengah, Indonesia",,
2022-01-11 19:29:39+00:00,"@GeorgeVanMars @Jelantik5 @haluanghabang @ListyoSigitP Percuma mention akun ybs, soalnya ybs lagi sibuk melakukan vaksinasi yang ada di negeri ini. Beliau sudah seperti Menkes saat ini saking sibuknya menangani vaksinasi di negeri ini.

Tinjau Vaksinasi Serentak Se-Indonesia, Kapolri Minta Percepatan Vaksinasi. https://t.co/dp8b2XOMlJ",KyistalJung,𝐈𝐋𝐋𝐔𝐒𝐎𝐈𝐑𝐄   : ,,
2022-01-11 19:27:09+00:00,@yusuf_dumdum @ListyoSigitP @CCICPolri Pak percuma Polri mati2an pakai waktu dan tenaga buat sukseskan vaksinasi kalau orang ini dibiarkan kentut di muka Polri. Heran ya kok Polri diam sj. Betul2 rendah hati pak Polisi kita.,ioneinoe,jogja,,
2022-01-11 19:18:54+00:00,Bupati Barru Sebut Antusias Warga Barru Genjot Vaksinasi 100 Persen Patut Diapresiasi https://t.co/ef5GsWO2FM,FirmRei,,,
2022-01-11 19:10:02+00:00,"Kapolri Jenderal Listyo Sigit Prabowo meninjau kegiatan percepatan akselerasi vaksinasi serentak seluruh Indonesia dengan hadir secara langsung di Gedung Graha Wangsa, Lampung
 https://t.co/hUendcIySg",pembela_nalar,"Medan Kota, Indonesia",,
2022-01-11 19:06:10+00:00,Vaksinasi Booster Belum Bisa Dilaksanakan di Kebumen https://t.co/DdgBY5pYxL,koranbernas_id,"Yogyakarta, Indonesia",,
2022-01-11 19:06:06+00:00,"Setelah Vaksinasi Anak, BINDA DIY Siap Berikan Vaksin Booster https://t.co/Hf7dntYwN7",koranbernas_id,"Yogyakarta, Indonesia",,
2022-01-11 19:03:58+00:00,Bupati Asahan Tinjau Pelaksanaan Vaksinasi Usia 6-11 Tahun https://t.co/5O6komzOue,KartumerahNews,indonesia,,
2022-01-11 19:02:35+00:00,DKI siapkan seluruh Puskesmas layani vaksinasi ketiga. https://t.co/di3LZZqoMQ,RadioElshinta,,,
2022-01-11 19:02:06+00:00,Polsek Panggarangan Kembali Giat Vaksinasi Keliling di Desa Ciparahu https://t.co/W0xjpzYDV3,Cakratara1,,,
2022-01-11 18:54:19+00:00,Kompolnas Puji Komitmen Kapolri Bantu Pemerintah Tangani Pandemi Covid-19 - https://t.co/d6vhyP6enD https://t.co/alXDRIePr3 #Vaksinasi #Polri @kompolnas_ri @DivHumas_Polri @ListyoSigitP https://t.co/QyDTQmb1Eu,rmbantencom,Indonesia,"['Vaksinasi', 'Polri']",
2022-01-11 18:50:58+00:00,"Vaksin Booster Dimulai Rabu Besok, Segera Cek Tiket Vaksinasi di PeduliLindungi https://t.co/LP4kjrQ9jo",Lomboktodaycoid,"Mataram, NTB",,
2022-01-11 18:50:04+00:00,"Lengkapi Imunitas Tubuh Anak, Dua Hari Lagi Pemkot Kediri Mulai Laksanakan Vaksinasi Dosis II https://t.co/NLIZwQDtol lewat @Madu TV",MadutvT,"Kota Surabaya, Jawa Timur",,
2022-01-11 18:48:19+00:00,Babinsa Ini Terus Dampingi Nakes Laksanakan Vaksinasi https://t.co/hx0DBeq5xu https://t.co/hxMQecL6bg,bidikindonesi,banda aceh,,
2022-01-11 18:45:01+00:00,"*Kapolda Cek Vaksinasi Merdeka Serentak, Target 19.506 Dosis se-Jatim*

https://t.co/MhPOyaj7yb",arianto_tolib,"Kota Sidoarjo, Jawa Timur",,
2022-01-11 18:40:26+00:00,"Presiden @jokowi memastikan vaksinasi booster atau dosis ketiga untuk masyarakat Indonesia diberikan gratis alias tanpa pungutan biaya. Jokowi memastikan vaksinasi booster akan dimulai besok, Rabu (12/1).
https://t.co/PGfckC4sFG",mamavanenbas,,,
2022-01-11 18:39:50+00:00,"Pemerintah Indonesia akan memulai program vaksinasi booster atau dosis ketiga untuk masyarakat umum besok, 12 Januari 2022.
https://t.co/TTk0Kf7HRN",mamavanenbas,,,
2022-01-11 18:37:19+00:00,Kapolsek Bayah Dampingi Team Drive Thru Polsek Bayah Gelar Vaksinasi Malam https://t.co/BX1Bjxp6lL,Cakratara1,,,
2022-01-11 18:28:41+00:00,Presiden Jokowi Mengumumkan Dosis Vaksinasi Covid-19 Ketiga Diberikan Secara Gratis https://t.co/S3PfX3vjzu,FirmRei,,,
2022-01-11 18:27:28+00:00,"Mulai Rabu Besok, Vaksinasi Booster Gratis Untuk Masyarakat Indonesia https://t.co/GFcbqHy42v",Lomboktodaycoid,"Mataram, NTB",,
2022-01-11 18:26:27+00:00,@dailiyus Dari vaksinasi menuju kejulidan yang paripurna.,ILDOTTOREA,"𝙈𝙖𝙧𝙞𝙪𝙨, safe haven.",,
2022-01-11 18:26:15+00:00,Wakapolres Kendal Hadiri Vaksinasi Anak di MI Muhammadiyah Sarirejo Kaliwungu https://t.co/mFXAEEJuYW,FirmRei,,,
2022-01-11 18:25:46+00:00,"Jokowi Perintahkan Vaksinasi Booster Gratis Untuk Seluruh Masyarakat, Ini Syarat dan Jenisnya https://t.co/wRjnQ2MpfB",radaraktual,,,
2022-01-11 18:24:04+00:00,"Kejar Target Pembelajaran Tatap Muka 100 Persen, Polres Batu Jawa Timur Percepat Vaksinasi Anak Usia 6-11 Tahun https://t.co/ECVysdLzaI",tvOneNews,Pulo Gadung,,
2022-01-11 18:23:55+00:00,BUPATI MUHDLOR DORONG AKTIF KEGIATAN VAKSINASI MERDEKA Selasa (11/1/2022) di Madrasah Ibtidai… https://t.co/5gpQXL5kTb,PortalSDAdotcom,,,
2022-01-11 18:23:33+00:00,"Wabup Parigi Moutong Minta Persiapkan Vaksinasi Anak Sekolah Usia 6-11 Tahun
https://t.co/aKgIydxVwp
#sehatnegeriku
#indonesiamaju22
#antiradikal22",RaniaCantik6,"Aceh Besar, Nangro Aceh Daruss","['sehatnegeriku', 'indonesiamaju22', 'antiradikal22']",
2022-01-11 18:21:36+00:00,"Video – [TOP3NEWS] Erick Thohir Lapor Kejagung, Jokowi Vaksinasi Booster, Herry Wirawan Kebiri Kimia https://t.co/O7xNYDGAXF #Video #video # #baca",nolantv_berita,,"['Video', 'video', 'baca']",
2022-01-11 18:21:24+00:00,Jokowi Tetapkan Pelaksanaan Vaksinasi Booster Dimulai Besok https://t.co/VqqpvonQh1,theopini_id,"Parigi Moutong, Sulawesi",,
2022-01-11 18:20:53+00:00,Presiden Jokowi Mengumumkan Dosis Vaksinasi Covid-19 Ketiga Diberikan Secara Gratis https://t.co/SJnjWrQSPQ,FirmRei,,,
2022-01-11 18:18:27+00:00,@FaheemYounus Pilih : Vaksinasi,drhorastobing,"Batam, Indonesia",,
2022-01-11 18:16:03+00:00,"Vaksinasi Booster Dimulai Rabu, Segini Anggarannya https://t.co/47Zy6ICh09",haluanharian,"West Sumatra, Indonesia",,
2022-01-11 18:13:12+00:00,"Mo sering dikit nih ges, buat kelean yg belum vaksin &amp; pilih-pilih vaksin. Ternyata di ardul ma’aridh, pusat vaksinasi tu kita bisa milih, di sana ada bilik-bilik tiap jenis vaksin. Yg penting kalean daftar daring dulu &amp; pastikan tempatnya sesuai, lalu berangkat sesuai jadwalnya. https://t.co/2QNGvTlyhA",sarephidayatuoh,سوق السيارات مدينة نصر,,
2022-01-11 18:12:50+00:00,"Capaian vaksinasi covid-19 terus digenjot di Kabupaten Sidrap. Selasa (11/1/2022), Bupati Sidrap, H. Dollah Mando kembali turun meninjau  pelaksanaannya di berbagai lokasi.

https://t.co/ChP1WiXzsg https://t.co/xxEmjiEy4A",KominfoSidrap,,,
2022-01-11 18:11:29+00:00,📷 Anggota Koramil Bulakamba Melaks pendampingan/monitoring vaksinasi tahap kedua di MTS Assalafiyah https://t.co/zTnKbtaNe9 https://t.co/ZvmpOFv1qz,KoramilBulakam3,,,
2022-01-11 18:11:27+00:00,Anggota Koramil Bulakamba Melaks pendampingan/monitoring vaksinasi tahap kedua di MTS Assalafiyah https://t.co/8prdxQcZiM,KoramilBulakam3,,,
2022-01-11 18:08:42+00:00,Presiden Jokowi Mengumumkan Dosis Vaksinasi Covid-19 Ketiga Diberikan Secara Gratis https://t.co/AaHPegV0T4,FunderRei,,,
2022-01-11 18:07:05+00:00,"✊🇮🇩 Mari Kita Sukseskan Program Vaksinasi Nasional 🇮🇩✊
👏🇮🇩 Terima Kasih Pak @jokowi Atas Pelaksanaan Vaksinasi Booster Bagi Seluruh Rakyat Indonesia Dalam Melawan Pandemi Covid 19 🇮🇩👏
Langkah Hebat Jokowi 
Jokowi Harapan Bangsa 
Jokowi Kebanggaan Indonesia 
Garuda Indonesia https://t.co/47vyhSXdLN",Sangdephaa,Propinsi Tapanuli - Indonesia,,
2022-01-11 18:07:05+00:00,"@permatadnda Biasa saja &amp; fine2 aja... 

Karena PTM nya cuma seminggu 2x itupun cuma 2 jam &amp; gak ada istirahat serta proses &amp; pengawasan ketat dr pihak sekolah yg berjalan baik. 
Vaksinasi ke2 tgl 17 jan 22.
Dan malah setuju kalo hari &amp; jamnya ditambah.",eflLnIkcuFecIN,Toilet,,
2022-01-11 18:03:40+00:00,Ternyata Izin Agen Tiket Milik Calo Vaksinasi Tidak Terdaftar https://t.co/tBpi3mSLoq,Sampit_id,"Kotawaringin Timur, Kalteng",,
2022-01-11 18:00:34+00:00,"Vaksinasi Merdeka Anak di SDN 3 Pringgasela
.
.
#poldantb https://t.co/q9rcq7JuKa",polreslotim,,['poldantb'],
2022-01-11 18:00:01+00:00,"https://t.co/a0XaeS4okz
Kemenkes Tegaskan Vaksinasi Anak Aman dan Penting Mencegah Kematian Covid-19",PutriBa17654001,,,
2022-01-11 17:56:52+00:00,Sosialisasi Vaksinasi Covid-19 Bagi Anak Usia 6 s/d 11 Tahun https://t.co/FUZaJg6y92,Baranewsaceh,Banda Aceh,,
2022-01-11 17:56:09+00:00,"Lapor Pak Kapolda Riau ! – (39), Kapolres bersama Plt. Bupati Kuansing Tinjau Langsung Vaksinasi Anak  https://t.co/PRa8BOtVta",Koranjokowi123,,,
2022-01-11 17:54:38+00:00,Vaksinasi Massal Covid-19 Pemerintah Aceh Kini Capai 92.661 Orang https://t.co/IS3wwClSWr,Baranewsaceh,Banda Aceh,,
2022-01-11 17:51:35+00:00,@VFathun @KemenkesRI Cc @DPR_RI tolong terbitkan UU Perlindungan vaksinasi pak.,BLiliang,,,
2022-01-11 17:44:56+00:00,Kapolda Sumsel Tinjau Vaksinasi Serentak di Gedung Ogan Pertamina https://t.co/uDhNrTw2kd,Cakratara1,,,
2022-01-11 17:44:27+00:00,"https://t.co/Wag14pvd7Z
Kejar Target, Vaksinasi Merdeka Anak 6-11 Tahun Digelar Serentak di 30 Provinsi",clarayusna,,,
2022-01-11 17:42:50+00:00,"Kasi Ekbang bersama Kasi Kesos beserta Staff Kasi Kesos Kec. Andir Memonitoring Giat Pelaksanaan Vaksinasi Covid-19 bagi Usia 6 s/d 12 Tahun Siswa Siswi SD Mutiara Bandung, turut hadir Kasi Pemerintahan Kelurahan Garuda.
11-01-2022
@OdedMD
@kangyanamulyana
@pembdg
@halo_bandung https://t.co/vckZ5b6cKP",kecamatan_andir,Jl. Srigunting Raya No.1 ,,
2022-01-11 17:42:17+00:00,Vaksinasi Anak Terus Dilakukan https://t.co/JFhNzlVWLe,FAKTAJABAR3,karawang,,
2022-01-11 17:40:32+00:00,😄😄 fungsi vaksin dlm bekerjanya sistem imun agar antibodi terbentuk sblm virus menginfeksi tubuh sdh dihancurkan dan tdk berkembang biak dan menyebar. Belajar yuk 👍 imunisasi dan vaksinasi tujuan nya sama bedanya di makna. Paham? https://t.co/wzbmlkT8D3,sheva_sheva8,Indonesia Tjg Pinang,,
2022-01-11 17:39:53+00:00,Kapolda Aceh Tinjau Vaksinasi Serentak di Kota Jantho https://t.co/73GHYm8E8n,Cakratara1,,,
2022-01-11 17:38:55+00:00,"Kasi Ekbang bersama Staff Kasi Trantib dan Staff Kasubag Program dan Keuangan Memonitoring Giat Pelaksanaan Vaksinasi Covid-19 bagi Usia 6 s/d 12 Tahun Siswa Siswi SD YWKA Bandung, hadir Lurah Garuda beserta Polsek Andir.
10-01-2022
@OdedMD
@kangyanamulyana
@pembdg
@halo_bandung https://t.co/t0SaI0POdq",kecamatan_andir,Jl. Srigunting Raya No.1 ,,
2022-01-11 17:36:20+00:00,Kapolsek Cikeusal Dampingi Kapolres Serang Tinjau Pelaksanaan Vaksinasi https://t.co/kbDUZ9TeY0,Cakratara1,,,
2022-01-11 17:34:58+00:00,Polsek Kembangan Buka Vaksinasi Anak Usia 6-11 Tahun https://t.co/ZS2jVxDlsc,Cakratara1,,,
2022-01-11 17:31:37+00:00,Di Kampung Cireundeu Polsek Sobang Kembali Gelar Vaksinasi Door To Door https://t.co/ckFMpdFxuW,Cakratara1,,,
2022-01-11 17:31:26+00:00,"@WagimanDeep212_ Klo cuma anak mrk yg kena covid dan tdk menulari org lain, ya oke saja.
Tpotak mrk ini batu semua.

Emang siapa yg bilang anak2 itu kelinci percobaan ?

Mrk ini membalik fakta seolah vaksinasi adlh buat coba2. Pdhl pemerintah.menginginkan rakyatnya sehat.
@jokowi 
@ListyoSigitP",sahat1062,"Bekasi Timur, Indonesia",,
2022-01-11 17:25:56+00:00,Pj Sekdako Tanjung Balai Tinjau Pelaksanaan Vaksinasi Massal Anak Usia 6 – 11 Tahun  https://t.co/6mxmJ3L9zg https://t.co/IU7cBONkAJ,inimedandotcom,"North Sumatra, Indonesia",,
2022-01-11 17:24:05+00:00,Gegana Lampung Pastikan Keamanan Kunjungan Kerja Kapolri Dalam Rangka Vaksinasi Covid-19 Serentak di Provinsi Lampung https://t.co/vVGKz9HJDh,MediaNasional1,"Jakarta, Indonesia",,
2022-01-11 17:24:02+00:00,"Percepat Capaian, Kapolres Ponorogo Tinjau Vaksinasi Merdeka Anak Usia 6-11 Tahun di SDN Mangkujayan 4 https://t.co/yHm9CB5L6B",FirmRei,,,
2022-01-11 17:22:03+00:00,"Pemerintah Akan Mulai Program Vaksinasi Booster pada Rabu, 12 Januari 2022 https://t.co/OhoP6Fa1MU",fokusmuriacoid,"Pati, Indonesia",,
2022-01-11 17:20:43+00:00,"Mendampingi Menhub @BudiKaryaS meninjau fasilitas pendukung Terminal Tirtonadi yakni Sports Hall &amp; Convention Hall. Beliau mengapresiasi maraknya penggunaan fasilitas kegiatan publik dan olahraga di antaranya, vaksinasi, pameran produk &amp; kegiatan olahraga. https://t.co/NM548bh3Zp https://t.co/2yJI7xFrif",gibran_tweet,,,
2022-01-11 17:20:31+00:00,"Kapolres Lotim AKBP Herman Suriyono, S.I.K., M.H. Monitoring Vaksinasi Merdeka Anak di SDN 3 Pringgasela Kec. Pringgasela Kab. Lotim. Selasa (11/01/22)
.
.
#poldantb https://t.co/Cfw0sYRjbk",polreslotim,,['poldantb'],
2022-01-11 17:19:19+00:00,"@ABSetyono @PlateJohnny @kemkominfo Hampir seluruh provinsi di Tanah Air telah mencapai target 70 persen vaksinasi.

@PlateJohnny @kemkominfo",SydneyX5w,"Kota Tangerang, Banten",,
2022-01-11 17:19:01+00:00,"Yang ternyata temen awan juga temen aku. Kita saling sharing tentang alam, gunung, pantai. Yaaa emg kita sama2 suka alam hehe. Sampai pada akhirnya, saat itu sekolah mau mengadakan program vaksinasi yg mana kita sbg mahasiswa2i PLP harus ikut serta membantu. Aku kebagian jobdesc",awaanbintang,,,
2022-01-11 17:19:00+00:00,"Dukung Vaksinasi, Kemenag Harap Imunisasi Kekebalan Tubuh Terjamin https://t.co/7ufbHmZ7iS",swarakonsumeni2,"Bogor, Jawa Barat",,
2022-01-11 17:18:05+00:00,"Vaksinasi Booster Corona Dimulai Hari Ini, Semua Puskesmas di Jakarta Siap Terima Lansia https://t.co/xY8sZl885v #Terbaru #video #berita #booster",nolantv_berita,,"['Terbaru', 'video', 'berita', 'booster']",
2022-01-11 17:16:55+00:00,Melalui Zoom Meeting Wakapolda Banten Ikuti Anev Lanjutan Akselerasi Vaksinasi https://t.co/p9X0s43SV3,Cakratara1,,,
2022-01-11 17:16:17+00:00,"Konfirmasi Omicron Jadi 318 Orang, Vaksinasi Harus Dibarengi Protokol Kesehatan Ketat https://t.co/grqxYHHW8d",silanewscom,,,
2022-01-11 17:15:40+00:00,"Metro Daerah- Vaksinasi massal diharapkan dapat memenuhi target nasional. Pemerintah Daerah, TNI-Polri mari bersinergi dalam percepatan vaksinasi. Untuk memperkuat sistem kekebalan tubuh meminimalisir ancaman penyebaran Corona virus 2019. Simak beritanya
https://t.co/JPGKGAR4Ro",MetroluwukC,"Luwuk, Indonesia",,
2022-01-11 17:13:06+00:00,Di Kampung Sukaraja Polsek Bojongmanik Lakukan Vaksinasi Door to Door https://t.co/qmMLE5DGbK,Cakratara1,,,
2022-01-11 17:04:25+00:00,Babinsa Koramil Ciledug Pantau langsung Vaksinasi di wilayah binaan https://t.co/GNkHf0V4SD https://t.co/1hHmLPhTha,KodamJayakarta,,,
2022-01-11 17:03:58+00:00,Vaksinasi booster mulai dilakukan hari Rabu (12/1). Mekanisme pelaksanaan ada yang gratis dan berbayar. Siapa saja yang mendapatkan booster gratis? https://t.co/Jvm1S4eX4F,detikcom,"Jakarta, Indonesia",,
2022-01-11 17:01:40+00:00,192 Murid SDN 10 Bakam Ikuti Vaksinasi Pertama https://t.co/qDkf6XNMId,FaktaBerita6,,,
2022-01-11 17:01:03+00:00,Kepala Dinas Kesehatan DKI Jakarta Widyastuti mengatakan sedang mempersiapkan berbagai fasilitas pelaksanaan vaksinasi booster yang bakal dimulai Rabu (12/1) besok. #PemprovDKI https://t.co/HPXe1PaiRb,jpnncom,Indonesia,['PemprovDKI'],
2022-01-11 16:59:53+00:00,Kasatlantas Polres Garut Pantau Vaksinasi di SDN 1 Cinagara Malangbong https://t.co/HoGJsuCG24,mediasakti_id,,,
2022-01-11 16:59:49+00:00,"#BeritaTerkini

Capaian Vaksinasi Covid-19 Indonesia Naik ke Peringkat Empat...

Selengkapnya: https://t.co/0m8dg28hgm",InfoCOVID19_id,,['BeritaTerkini'],
2022-01-11 16:59:48+00:00,"#BeritaTerkini

[SALAH] WHO Mengatakan Vaksinasi di Seluruh Dunia Harus Dihe...

Selengkapnya: https://t.co/3o7fFciryb",InfoCOVID19_id,,['BeritaTerkini'],
2022-01-11 16:59:48+00:00,"#BeritaTerkini

Terima Kasih! Cakupan Vaksinasi COVID-19 Indonesia Peringkat...

Selengkapnya: https://t.co/K6FvuzPVGp",InfoCOVID19_id,,['BeritaTerkini'],
2022-01-11 16:59:47+00:00,"#BeritaTerkini

Data Vaksinasi COVID-19 (Update per 11 Januari 2022)

Selengkapnya: https://t.co/M50Fw9q2n2",InfoCOVID19_id,,['BeritaTerkini'],
2022-01-11 16:59:05+00:00,"Ayo semangat vaksin ke-3 nanti.👍

Pemerintah akan mulai vaksinasi ke -3 yaitu vaksin Booster , gratis.!

@jokowi lawan pandemi. https://t.co/BSv3iCZH8v",Fentika_95,,,
2022-01-11 16:57:22+00:00,Vaksinasi Merdeka Anak 6-11 Tahun Digelar Serentak di 30 Provinsi untuk Mengejar Target https://t.co/f9GV16LAJz,silanewscom,,,
2022-01-11 16:57:03+00:00,Kapolri Pantau Kegiatan Vaksinasi Serentak se-Indonesia Melalui Zoom meeting https://t.co/jAcV72V6Mt,klikwarta_com,"Kota Bengkulu, Bengkulu",,
2022-01-11 16:56:51+00:00,"Mantap pak @jokowi, ayo sukseskan vaksinasi https://t.co/NvkImoQnz9",Shinob1_Konoha,,,
2022-01-11 16:55:57+00:00,Vaksinasi Anak Covid19: Tindak Pidana via @https://twitter.com/investigasiorg https://t.co/3uciQwR7JP,zoelkuluy2,,,
2022-01-11 16:54:28+00:00,Pengamanan dan Monitor kegiatan Vaksinasi di Puskesmas Bapinang https://t.co/W1BTdp8g9A,mcreativepky,Palangka Raya,,
2022-01-11 16:54:24+00:00,Check out a great #article Update Kasus COVID-19 dan Capaian Vaksinasi di Riau per 11 Januari 2022 https://t.co/WPBvPo14Gb,MCRiau,Pekanbaru,['article'],
2022-01-11 16:52:26+00:00,"@anjasmara_ferry bagus, kesempatan bikin sentra vaksinasi. Yang gak mau divaksin gak boleh pulang. Sekalian tes HIV juga supaya target program tercapai.",Klabangijo,"Bogor Regency, Indonesia",,
2022-01-11 16:51:36+00:00,"Camat Bangun Purba, Kabupaten Deli Serdang, Raden Mewah Ristanto S STP, dalam laporannya menyebutkan peserta vaksinasi, Selasa (11/1/2022), mencapai 448 orang. Info Selengkapnya https://t.co/GSjiQCkBJg
#AyoVaksin
#PercepatanCapaianVaksinasi
#ProgramVaksinasiNasional https://t.co/VAcXHYG5f6",DeliSerdang_Kab,"Lubuk Pakam, Indonesia","['AyoVaksin', 'PercepatanCapaianVaksinasi', 'ProgramVaksinasiNasional']",
2022-01-11 16:51:32+00:00,"Presiden RI Joko Widodo Umumkan Vaksin Dosis Ketiga, Simak Penjelasannya
#Presiden #Jokowi #Vaksinasi

https://t.co/1fpX83G4PX",ZonaKaltara,"Tarakan, Kalimantan Utara","['Presiden', 'Jokowi', 'Vaksinasi']",
2022-01-11 16:51:26+00:00,Kodim 0816 Sidoarjo Masifkan Vaksinasi Anak di SDN Sidokepung 1 https://t.co/5tUroEnuFy,FirmRei,,,
2022-01-11 16:50:00+00:00,"Dari hari ke hari, capaian vaksinasi di Kecamatan Hamparan Perak, Kab. Deli Serdang, terus menunjukkan tren peningkatan. Jika sehari sebelumnya, Senin (10/1/2022), peserta vaksinasi menyentuh angka 1.987 orang, pada kegiatan serupa, Selasa (11/1/2022). https://t.co/4D9ImTfz2V https://t.co/wust0Nqx5h",DeliSerdang_Kab,"Lubuk Pakam, Indonesia",,
2022-01-11 16:49:55+00:00,Percepatan Vaksinasi Anak Usia 6-11 Tahun Terus Dilakukan di Sejumlah SD. https://t.co/5vZ0TDNJ66,data_target,Banjarmasin,,
2022-01-11 16:49:31+00:00,"Pemerintah akan mulai vaksinasi ke -3 yaitu vaksin Booster , gratis.!

@jokowi lawan pandemi. https://t.co/xSrlJB9vxC",MeilaSandi,,,
2022-01-11 16:48:04+00:00,"Presiden Joko Widodo (@jokowi) gratiskan vaksinasi ke -3 yaitu vaksin Booster, yang akan mulai di lakukan pada 12 Januari 2022 dengan prioritas lansia. https://t.co/JbgxmQSwXB",Fentika_95,,,
2022-01-11 16:46:25+00:00,"Kantor Desa Perpanden, Kecamatan Kutalimbaru, Kabupaten Deli Serdang, menjadi sentra vaksinasi bagi masyarakat Kecamatan Kutalimbaru, Selasa (11/1/2022), yang dimulai pukul 09.00 WIB. Info Selengkapnya https://t.co/Ra0YEPnfVb https://t.co/jUtenQproI",DeliSerdang_Kab,"Lubuk Pakam, Indonesia",,
2022-01-11 16:45:03+00:00,Kunker Kapolda Sulsel Tinjau Vaksinasi di Desa Lassang Takalar. https://t.co/816OW3IncG,nusantara_desa,,,
2022-01-11 16:45:01+00:00,"Hasil vaksinasi yang dilaksanakan di Kecamatan Biru Biru, Kabupaten Deli Serdang, Selasa (11/1/2022), menyentuh angka 277 peserta. Di antaranya, dosis I sebanyak 181 orang, dosis II sekitar 96 orang. Info Selengkapnya https://t.co/dJ8InsozzS

#PemkabDeliSerdang https://t.co/G7TVXX6ms7",DeliSerdang_Kab,"Lubuk Pakam, Indonesia",['PemkabDeliSerdang'],
2022-01-11 16:44:27+00:00,"Cegah Covid-19, Polsek Wajo Menggelar Vaksinasi Terhadap Warga Kelurahan Butung https://t.co/5GVmBDju6x",FirmRei,,,
2022-01-11 16:42:47+00:00,"Rangakaian Kegiatan Sekretaris Daerah Kabupaten Deli Serdang, Darwin Zein, S.Sos memimpin rapat pelaksanaan Pemilihan Kepala Desa dan Memonitoring Pelaksanaan Vaksinasi di tutup di Kantor Desa Sientis Kecamatan Percut Sei Tuan, Selasa (11/1/2022). https://t.co/BL6M6AtCGG https://t.co/LRz3H6gJda",DeliSerdang_Kab,"Lubuk Pakam, Indonesia",,
2022-01-11 16:38:12+00:00,Vaksinasi Anak di Kota Tangerang Ditargetkan Rampung Pertengahan Januarion 11/01/2022 at 4:06 pm https://t.co/xpctoB5xYs,carilahmas,indonesia,,
2022-01-11 16:37:20+00:00,Presiden Jokowi Bersyukur Atas Tercapainya Target Vaksinasi Covid 19 di Akhir Tahun 2021 https://t.co/bN0uMaUIEB,silanewscom,,,
2022-01-11 16:37:11+00:00,Polsek Panarukan Lakukan Monitoring Vaksinasi di Desa Duwet Panarukan https://t.co/rBuoarCRNN,pidressitubondo,"Situbondo, Indonesia",,
2022-01-11 16:36:46+00:00,"https://t.co/ccdrpEdHhW

Sah! @jokowi mengumumkan vaksinasi booster dimulai 12 Januari 2022. Siapa saja masyarakat umum yang sudah bisa dapat vaksinasi booster?",bringas3006,Indonesia,,
2022-01-11 16:36:05+00:00,Tinjau Vaksinasi Kapolri Instruksikan Akselerasi ke Lansia dan Anak Anak https://t.co/7mvXLJtpfV https://t.co/2xNooGnK3N,jurnascom,Indonesia,,
2022-01-11 16:35:41+00:00,"Program vaksinasi booster Covid-19 gratis akan dilakukan mulai besok, Rabu (12/1). Pelaksanaannya akan disebar di fasilitas layanan kesehatan milik pemerintah. https://t.co/5WWvY9YI5X",detikHealth,Jakarta - Indonesia,,
