Datetime,Text,Username,location
2021-02-11 04:28:16+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",imin1184,Jateng
2021-02-11 04:28:07+00:00,"GUBERNUR JAWA TIMUR YAKIN VAKSINASI COVID-19 BISA SELESAI KURANG DARI SETAHUN

Selengkapnya: https://t.co/qJH65gTKIf

#VaksinasiCovid19
#SuaraSidoarjo https://t.co/UJYGTsnvep",Suara_Sidoarjo,"Sidoarjo, Indonesia"
2021-02-11 04:28:05+00:00,"Kapolres Cianjur, AKBP Mochamad Rifai menjalani vaksinasi COVID-19 dosis pertama di Halaman Pendopo Cianjur, Jabar, Kamis (11/2/2021). 

Kapolres mengajak masy. tidak ragu thd vaksinasi COVID-19, krn pemerintah telah menjamin keamanan &amp; kehalalannya. (Anp)
#ElshintaTetapMenyala https://t.co/9iSy8zmNJZ",ElshintaBandung,"Kota Bandung, Jawa Barat"
2021-02-11 04:27:35+00:00,@yusuf_dumdum Patut dan prioritas kan ojol di Vaksinasi Covid-19. Terimakasih.,bach_the_lawyer,"Jakarta, Indonesia"
2021-02-11 04:27:28+00:00,"Data pemilih untuk mendukung suksesnya program nasional vaksinasi covid-19.

Tetap jaga diri dengan protokol kesehatan 3M. Semoga kita diberikan kesehatan selalu. Aamiin.. 
#sobatkpujaktim
#datapemilih 
#vaksìncovid19 
#kpulawancovid19 
#kemenkes https://t.co/UDDSQzlUWH",Kpujakartatimur,Jakarta Timur
2021-02-11 04:26:40+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",pid_krimsusjtg,Semarang
2021-02-11 04:26:34+00:00,"Kasus kematian akibat Covid-19 yang tinggi pada lansia membuat lansia pun masuk prioritas penerima vaksin di Tanah Air.

""Bagaimanapun, tetap lebih aman bagi lansia untuk mendapatkan vaksinasi daripada dampak akibat infeksi virus penyebab Covid-19,""",riea_mariska86,Indonesia
2021-02-11 04:26:33+00:00,"Kasus kematian pada mereka yang berusia lanjut relatif tinggi, termasuk di Indonesia. Vaksinasi tetap merupakan cara terbaik dalam mencegah dampak infeksi virus dan penyakit Covid-19.

@jokowi https://t.co/VrqqK31qgc",riea_mariska86,Indonesia
2021-02-11 04:26:04+00:00,Penting! Ini Pesan Jokowi ke Pemerintah Kota untuk Vaksinasi Covid-19 https://t.co/n6P2muHnbF,Bisniscom,"Jakarta, Indonesia"
2021-02-11 04:24:38+00:00,Anggota Polsek Pitu dan Posramil melakukan pemantauan kegiatan vaksinasi  covid-19 tahap 2 kepada Nakes di Puskesmas Pitu. https://t.co/xwJPUVafbs,PolsekPitu,
2021-02-11 04:22:46+00:00,"Ayo dukung vaksinasi COVID-19 untuk kembali menjalani kehidupan normal. Jangan lupa untuk selalu terapkan 3M dimanapun kalian berada dan hindari kerumunan hingga organisasi kesehatan dunia (WHO) menyatakan bahwa pandemi telah usai.

#dukungvaksinasi #vaksinasicovid
#JTTInfo",jmtransjawa,"Bekasi, Jawa Barat"
2021-02-11 04:22:45+00:00,"Halo #KawanJM

Mari dukung program pemerintah untuk ikut serta dalam program vaksinasi COVID-19. Vaksin memang tidak melenyapkan virus, melainkan memicu kekebalan tubuh untuk melawan virus agar terhindar dari penyakit yang ditimbulkan. https://t.co/RbY5aNj8fA",jmtransjawa,"Bekasi, Jawa Barat"
2021-02-11 04:22:09+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",riakomalasari80,"Jawa Tengah, Indonesia"
2021-02-11 04:21:32+00:00,"Vaksinasi Covid-19 Dosis Dua Digeber, Bupati Anas Sebut Tak Ada Efek Samping: ""Badan saya sehat-sehat saja, saya tetap beraktivitas seperti biasa. Tidak mengalami reaksi apapun sesudah suntikan dosis pertama,"" jawab Anas. https://t.co/2ZTpfeu9el",merdekadotcom,Indonesia
2021-02-11 04:21:24+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",Abeewsh,
2021-02-11 04:21:21+00:00,"Vaksinasi massal adalah sebuah komponen penting dalam perjuangan melawan COVID-19,"" katanya.",riea_mariska86,Indonesia
2021-02-11 04:21:18+00:00,"Peneliti Center for Indonesian Policy Studies (CIPS) Andree Surianta mengatakan keberhasilan program vaksinasi COVID-19 dapat mempengaruhi kinerja pertumbuhan ekonomi Indonesia.

@jokowi https://t.co/UJWyrlfw2g",riea_mariska86,Indonesia
2021-02-11 04:20:53+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",SaputraTtnt,
2021-02-11 04:20:37+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",266Eddi,
2021-02-11 04:18:46+00:00,"Kapolri Jenderal Polisi Listyo Sigit Prabowo memberikan perintahnya kepada seluruh jajarannya di Indonesia untuk memberikan pengawalan pendistribusian hingga pemberian vaksinasi Covid-19. #KAMUHARUSTAU

https://t.co/iCOgDbhfIc",indozonemedia,Jakarta
2021-02-11 04:17:30+00:00,"Program vaksinasi negara akan bermula tidak lama lagi. 

Ikuti penjelasan mengenainya bagi membendung penularan pandemik COVID-19 bersama Menteri Sains, Teknologi dan Inovasi, 
@Khairykj  di Ruang Bicara, pukul 9 malam ini (11 Feb) di Bernama TV. https://t.co/C2BXeEA5Fh",SinarOnline,Malaysia
2021-02-11 04:17:29+00:00,Wow kang ojol masuk daftar prioritas vaksinasi covid-19. 👍 https://t.co/WMHgaQ5LT9,yusuf_dumdum,Indonesia
2021-02-11 04:16:51+00:00,"Lagi viral nih sob, udah ada yang tau dan pernah kesitu belom??

Pemerintah Kota Tangerang bersama para seniman mural terus melakukan edukasi pentingnya 5M serta vaksinasi demi memutus matarantai penyebaran COVID-19 di Kota Tangerang.

📌Lokasi di tanah tinggi https://t.co/qoc4uiD9b2",bantenaktual,Indonesia
2021-02-11 04:16:49+00:00,Pemkab Aceh Utara Laksanakan Vaksinasi Covid-19 Perdana di RSUD Cut Meutia Lhokseumawe https://t.co/vw7GVVBzSc,walinewscom,Aceh
2021-02-11 04:15:37+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",acitrariana,
2021-02-11 04:15:24+00:00,"Bambang Heriyanto, Juru Bicara Vaksinasi dari Bio Farma menyampaikan, vaksin bukan jadi alat satu-satunya melawan pandemi.  Vaksin harus dikombinasikan dengan penerapan protokol kesehatan pencegahan penyebaran virus Covid-19.
@KemenkesRI https://t.co/TtEilFMJku",triwul82,lokalisasi kelas teri
2021-02-11 04:14:52+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",acitrariana,
2021-02-11 04:12:01+00:00,"Program vaksinasi negara akan bermula tidak lama lagi. 

Ikuti penjelasan mengenainya bagi membendung penularan pandemik COVID-19 bersama Menteri Sains, Teknologi dan Inovasi, Khairy Jamaluddin di Ruang Bicara, pukul 9 malam ini (11 Feb) di Bernama TV. 

@Khairykj @JKJAVMY https://t.co/fMx4rqyyIX",BernamaTV,Kuala Lumpur
2021-02-11 04:11:27+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",PrioAseliJowo,"Kota Semarang, Jawa Tengah"
2021-02-11 04:11:11+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",noerma04594784,
2021-02-11 04:11:08+00:00,Tahapan Vaksinasi COVID-19 di Pacitan Telah Mencapai 87 Persen https://t.co/YoOJk70ocq,Pacitanku,Pacitan Indonesia
2021-02-11 04:10:49+00:00,"Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",untung42WPC,
2021-02-11 04:10:45+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",AlfaYogaP1,
2021-02-11 04:10:09+00:00,"#RadioKARIMATA 11.09
Pelaksanaan Vaksinasi Covid-19 dosis kedua untuk tenaga kesehatan (Nakes) Kabupaten Sumenep dilakukan pada Kamis (11/02/2021). (Ans)

https://t.co/AnoT4jrMr0",karimatafm1033,Jl. Ry Panglegur 123 Pamekasan
2021-02-11 04:07:57+00:00,Patroli Polsek Cawas melaksanakan kegiatan monitoring dan pengamanan kegiatan Vaksinasi Covid 19 untuk tenaga kesehatan se Kecamatan Cawas bertempat di RSKB Cawas. https://t.co/UaDucqyQJF,cawas_polsek,
2021-02-11 04:06:49+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",Hanztjokro,
2021-02-11 04:04:49+00:00,"Sedih, Vaksinasi Covid-19 RI Kalah Jauh dengan India &amp; Brasil 
https://t.co/6KuFiXX0Oy 
via @cnbcindonesia",moesa_jp02,Medan
2021-02-11 04:04:49+00:00,"9 dari 11 orang secara simbolis jalani vaksinasi covid 19 tahap II jenis Sinovac yang digelar di ruang sidang DPRD kota Malang, Jatim. Kamis (11/2) siang. (Ahh) #ElshintaTetapMenyala
#HUT21thElshinta https://t.co/ZpePd06hKg",RadioElshinta,
2021-02-11 04:04:36+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",angielihu,
2021-02-11 04:04:02+00:00,"Presiden Jokowi berharap, setelah petugas pelayanan publik, pedagang di pasar juga segera bisa mendapatkan vaksinasi COVID-19. #vaksinasicovid-19 https://t.co/33IzZtydb8",jpnncom,Indonesia
2021-02-11 04:01:07+00:00,"Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",arry_sulis,
2021-02-11 04:01:03+00:00,"Bupati, Wabup dan Sekda Aceh Utara gagal mengikuti vaksinasi Covid-19 tahap pertama pada Rabu (10/2/2021) gara-gara tensi dan faktor usia. https://t.co/nCJPjsmwof",kompascom,Jakarta
2021-02-11 04:01:02+00:00,"Kapolri Turunkan 13.500 Tenaga Kesehatan Bantu Vaksinasi Covid-19: Menurut Listyo, 12.600 personel lainnya dalam waktu dekat juga akan menerima pelatihan vaksinator. Sejauh ini, sudah ada 19,5 juta vaksin yang telah didistribusikan ke dinas-dinas… https://t.co/53ZsJgxJah",merdekadotcom,Indonesia
2021-02-11 04:00:36+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",arry_sulis,
2021-02-11 03:59:58+00:00,Alhamdulillah angka kasus Covid 19 Nakes turun setelah vaksinasi https://t.co/j5JVCh0QgH,geliatnegeri,
2021-02-11 03:59:40+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",BGuantheng,
2021-02-11 03:58:58+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",Rusman_74,
2021-02-11 03:57:16+00:00,"Kapolri Jenderal Polisi Listyo Sigit Prabowo memimpin apel dan pelepasan personel tracer dan vaksinator di Polda Metro Jaya, Jakarta, Kamis (11/2/2021).

Sebanyak 900 personel Polri telah dilatih jadi vaksinator Covid-19 yg diterjunkan membantu pemerintah melaksanakan vaksinasi. https://t.co/ALuvSN6Iup",MegaSimarmata,"Jakarta, INDONESIA"
2021-02-11 03:56:32+00:00,"Sebanyak 11 tokoh di Kabupaten Bojonegoro jalani vaksinasi COVID-19 tahap kedua, setelah 14 hari lalu para tokoh tersebut mendapatkan vaksinasi tahap pertama. #publisherstory https://t.co/NMYQCMIFhQ",kumparan,
2021-02-11 03:56:03+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",Roby19802,
2021-02-11 03:55:50+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",Kukuhmuhammad1,
2021-02-11 03:52:53+00:00,"@reskrimsusjtg @jorosima1 Mencegah jauh lebih baik daripada mengobati, termasuk dlm hal menekan angka penyebaran virus COVID-19 meskipun saat ini program vaksinasi sedang digalakkan. #AyoTaatiPPKM",TpkWin,"Semarang Selatan, Indonesia"
2021-02-11 03:51:22+00:00,"Jokowi Lawan Corona Keberhasilan Vaksinasi mempengaruhi Perekonomian..
Itu sudah pasti👍
Karena bagaimana orang bisa kerja n beraktifitas normal bila terpapar virus covid..
Yuk dukung pemerintah untuk ikut Vaksinasi Nasional agar kita sehat n kmbl hidup normal,ga dirumah aja🥳 https://t.co/hjyDHg3GB4",Nidyna79,
2021-02-11 03:50:00+00:00,"Peru pada Selasa (9/2) melakukan program vaksinasi massal bagi para tenaga kesehatan setelah pada Minggu (7/2) menerima gelombang pertama vaksin COVID-19 Sinopharm Tiongkok, saat negara di Amerika Selatan itu bersiap meluncurkan kampanye vaksinasi massal melawan melawan COVID-19 https://t.co/WlTdjnR2Pm",XHIndonesia,Jakarta Capital Region
2021-02-11 03:44:56+00:00,"Penyebab Jembatan Cayur Tasik putus adalah terkendala restu dari orang tua.
.
itu adalah mitos, sama halnya ada yang bilang vaksin itu bisa mengubah DNA seseorang. apa itu mitos atau fakta? karena banyak yang bertanya kepada saya mengenai Vaksinasi Covid-19. #vaksincovid19 https://t.co/BL9Y63dOS8",PaUuRuzhanul,"Manonjaya, Tasikmalaya"
2021-02-11 03:43:34+00:00,"Program vaksinasi negara akan bermula tidak lama lagi. 

Ikuti penjelasan mengenainya bagi membendung penularan pandemik COVID-19 bersama Menteri Sains, Teknologi dan Inovasi, @Khairykj di Ruang Bicara, pukul 9 malam ini (11 Feb) di Bernama TV. https://t.co/lfDhS0ionm",BernamaTV,Kuala Lumpur
2021-02-11 03:43:26+00:00,Vaksinasi terhadap lansia menjadi perhatian serius dari pemerintah. Lansia merupakan salah satu kelompok yg paling rentan terhadap resiko Covid-19. https://t.co/YvhNeDEZfV,Aan_Hantorov,Semarang
2021-02-11 03:42:02+00:00,"Informasi yang bermanfaat mengenai alur pelayanan Vaksinasi Covid-19. Antri dengan tertib ya.
Sumber presentasi pak Imran di https://t.co/mvcI3IrkXH https://t.co/qVYtcTys77",gwangge,"Jakarta, Indonesia"
2021-02-11 03:41:14+00:00,"Lansia memiliki sistem kekebalan tubuh yang sudah menurun ditambah lagi bila ada penyakit kronis yg diderita.
Makanya Lansia perlu divaksinasi untuk memperkuat imun melawan Covid_19
Yuk dukung Jokowi Lawan Corona
Dengan menyukseskan program Vaksinasi Nasional ✊🇮🇩 https://t.co/DvqxIsp8U1",Nidyna79,
2021-02-11 03:40:03+00:00,Vaksinasi COVID-19 untuk Lansia Akan Jamin Proteksi WNI Senior https://t.co/pEz5CQvGc7,WartaEkonomi,"Jakarta, Indonesia"
2021-02-11 03:37:52+00:00,Personil Polsek Torgamba melaksanakan Giat Pam Vaksinasi Covid-19. https://t.co/VrHhr5H3cm,TorgambaPolsek,
2021-02-11 03:36:40+00:00,PM Inggris: Vaksinasi COVID-19 akan diberikan rutin seperti vaksin flu https://t.co/LUQBXBSVaQ,sikathabis,Tangerang Selatan
2021-02-11 03:35:34+00:00,"@Khairykj @NoorAminAhmad Kecualikan semua menteri yg enggan dikuarantin dari program vaksinasi kerana mereka kebal dari jangkitan Covid 19.

Jgn bazirkan duit rakyat.",zack_is_great,"Kuala Lumpur, Wilayah Persekut"
2021-02-11 03:34:27+00:00,"#PenangananCovid-19
Pencanangan vaksinasi Covid-19 ini berlangsung di Rumah Sakit Umum Daerah (RSUD) dr Fauziah, Bireuen, Rabu (10/2/2021).
https://t.co/yhCMVao47y",serambinews,Aceh
2021-02-11 03:33:39+00:00,"Hari ini, bergabung ⏰14.00 WIB, webinar ke-2 ""Bahaya Mis/Disinformasi Vaksin Covid-19"". 
Pembicara:
- Ahmad Arif (LaporCovid-19) 
- Siti Nadia (Jubir vaksinasi) 
- Lucie Godeau (Jakarta Bureau Chief for AFP)

Daftar via https://t.co/pxUFxELIAE
Atau YT https://t.co/sjnS4X9gTl",AJIIndonesia,"Jakarta, Indonesia"
2021-02-11 03:32:30+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/hdNV1n5er1",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 03:31:31+00:00,#BREAKING Malaysia telah menyetujui untuk memberikan vaksin Covid-19 gratis ke semua warga asing yang tinggal di Malaysia. Mereka akan mendapat kesempatan vaksinasi kedua setelah prioritas warga Malaysia sendiri. Malaysia menggunakan vaksin Oxford-AstraZeneca.,IndoSpectator,Indonesia
2021-02-11 03:30:19+00:00,"Dengan dilakukanya vaksinasi unknpara lansia untuk memperkuat imun lawan Covid-19, 

#indonesiamaju https://t.co/zqJSnE8VGO",Meyradiyana,
2021-02-11 03:29:02+00:00,Presiden Jokowi memastikan vaksinasi COVID-19 bagi kelompok petugas pelayanan publik akan dimulai pekan depan. #kumparanNews https://t.co/bIYrdXoTT5,kumparan,
2021-02-11 03:27:32+00:00,Salah satu pendorongnya adalah meningkatnya optimisme seiring vaksinasi Covid-19 yang sedang berjalan. https://t.co/uQ6N7KK0dK,kompascom,Jakarta
2021-02-11 03:23:05+00:00,"Dok, udah 2021 🙏 Udah gak layak sih buat ngomongin percaya Covid atau tidak. Semua fokus cari solusi, putar otak supaya berimbang jalan diatas jurang Ekonomi &amp; Kesehatan. Bahkan pembahasan vaksinasi microchip aja udah kelewat jauh kyknya 🤣 Sekarang fokus utk recovery yg sakit",AndyHuskyyy,
2021-02-11 03:18:43+00:00,"Mari dukung dan sukseskan program vaksinasi Covid-19.
PPKM MIKRO|5M
MEMAKAI MASKER
MENCUCI TANGAN
MENJAGA JARAK
MENGHINDARI
KERUMUNAN
MEMBATASI MOBILITAS
,
@poldajateng_ 
@DivHumas_Polri https://t.co/jeFT1Z2e4h",polrestegalkab,"Slawi, Indonesia"
2021-02-11 03:18:05+00:00,"Humas Polsek Muara Padang
Vaksinasi Covid 19 THP II Tenaga Kesehatan Guna Mencegah dari penyebaran Virus Corona Di Kecamatan Muara Padang https://t.co/QOC3aYBNdP",HumasMuara,
2021-02-11 03:17:36+00:00,"Kabar baik nih buat para driver Ojol, pemerintah memprioritaskan vaksinasi Covid-19 berikutnya unk para supir ojol. 

#indonesiamaju
#jokowi https://t.co/juN6ay58CD",Arsikamadja,
2021-02-11 03:17:12+00:00,"Plt Bupati Cianjur, Herman Suherman bersama influencer yang juga bintang sepak bola asal Persib Bandung, Atep Rijal menjalani vaksinasi COVID-19 dosis ke-2 di Halaman Pendopo Cianjur, Jawa Barat,  Kamis (11/2/2021). (Anp)
#ElshintaTetapMenyala 
#HUT21Elshinta https://t.co/OaG7BS4etA",ElshintaBandung,"Kota Bandung, Jawa Barat"
2021-02-11 03:14:35+00:00,6.000 Personel TNI Diturunkan untuk Percepat Vaksinasi dan Tracing Covid-19 di Jabar https://t.co/76uTTEq0kX via @tribunjabar,sonora_bandung,Jl. LL. RE. Martadinata No. 46
2021-02-11 03:14:03+00:00,Pelaksanaan  vaksinasi Covid-19  dosis kedua bagi tenaga kesehatan (nakes) dan tenaga pendukung fasilitas kesehatan di RSUD Dr Harjono Ponorogo dimulai Kamis (11/2/2021). https://t.co/l2H1OFu93G #timesindonesia #ketahananinformasi #indonesiabangkit,timescoid,Wisma Mas Isman Jakarta
2021-02-11 03:01:37+00:00,"Ayo jangan Takut divaksin....

KAPOLRES ASAHAN SUDAH DI VAKSIN COVID-19

Giat Pencanangan Vaksinasi covid-19 dilaksanakan Kapolres Asahan AKBP Nugroho Dwi Karyanto, SIK Bersama dengan Forkopimda di Rumah Dinas Bupati Asahan.

#sukseskanVaksinasi
#vaksinasimelawanpandemik https://t.co/VsYPQ4R3dv",AsahanSdm,
2021-02-11 03:00:03+00:00,"Dukung Program Vaksinasi Nasional, Kapolda Jambi Gelar Apel Kesiapan Tenaga Tracer dan Vaksinator Covid-19 https://t.co/8twqFm1GjW",KabarSiang,Jakarta Capital Region
2021-02-11 02:56:37+00:00,"Peneliti Center for Indonesian Policy Studies (CIPS) Andree Surianta mengatakan keberhasilan program vaksinasi COVID-19 dapat mempengaruhi kinerja pertumbuhan ekonomi Indonesia.
https://t.co/9zBeOy7dNW https://t.co/9JjWap8RWz",Sinar_Harapan,Indonesia
2021-02-11 02:48:53+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/datnKfpZp1",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 02:47:19+00:00,"Gunakan masker untuk melindungi kesehatanmu.
Mari dukung dan sukseskan program vaksinasi Covid-19.
Kaplores Tegal AKBP M.Iqbal Simatupang,S.I.K
,
,
#cegahcovid19
@divisihumaspolri
@humas_poldajateng
@polrestegal https://t.co/8elgPwTcFK",zebraslawi,Slawi
2021-02-11 02:47:02+00:00,Keberhasilan Vaksinasi COVID-19 Dapat Mempengaruhi Kinerja Pertumbuhan Ekonomi https://t.co/Rcx0P5JoaV,KabarSiang,Jakarta Capital Region
2021-02-11 02:45:26+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/8DuvMGaXiM",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 02:44:56+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/yT6XLHRCFD",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 02:44:26+00:00,Ayo ikut vaksinasi Covid-19 https://t.co/cW8nJQUeJu,OyonOkina,
2021-02-11 02:44:07+00:00,Sukseskan program Vaksinasi Covid-19 demi rakyat dan bangsa Indonesia https://t.co/52rA07Ht7T,OyonOkina,
2021-02-11 02:43:57+00:00,Kecamatan Ulakan Tapakis Perdana Vaksinasi Covid-19 Sebanyak 17 Nakes https://t.co/GenCvn4j3j lewat @Jurnal10.com,Jurnal101,
2021-02-11 02:43:25+00:00,Vaksinasi Covid-19 produksi Sinovac sangat aman bagi tubuh https://t.co/vpkDCZRBsf,OyonOkina,
2021-02-11 02:42:43+00:00,Efek samping vaksinasi Covid-19 tidak berbahaya bagi tubuh dan kesehatan https://t.co/h8nLrmkr0M,OyonOkina,
2021-02-11 02:42:04+00:00,Vaksinasi Covid-19 sangat menentukan pengurangan penyebaran covid-19 https://t.co/prgRMsD1Ya,OyonOkina,
2021-02-11 02:40:53+00:00,Ayo ikut vaksinasi Covid-19 https://t.co/HMoKnZfi4S,OyonOkina,
2021-02-11 02:40:37+00:00,"Bhabinkamtibmas polsek batang angkola,Bripka Risman Harahap &amp; Bripka Tommy Harianto beserta Babinsa Koramil 0212-11/BA an Koptu Marhadi Pardosi, monitoring giat lanjutan Vaksinasi covid 19 *""Cinovac""* bertempat di Aula Puskesmas Pintupadang kec Batang Angkola,Kab Tapsel. https://t.co/j1XJUCYFcb",batang_polsek,
2021-02-11 02:40:33+00:00,"Pasien Kanker Rentan Covid-19 Belum Masuk Prioritas Vaksinasi, Peraboi: Angka Kematian 23 Persen https://t.co/LGVloyNbrj",pikiran_rakyat,"Bandung, Jawa Barat"
2021-02-11 02:40:27+00:00,"Setiap Hari Bertambah 175 Orang Positif, Satgas Covid-19 Sumut Canangkan Pekan Vaksinasi https://t.co/w4KNDeLW5E",karosatuklik,"Jl. Pahlawan No. 23 Kabanjahe,"
2021-02-11 02:34:07+00:00,"Hai#sahabatpemilih.Untuk menyiapkan data pemilih terkait vaksinasi Covid-19, Komisi Pemilihan Umum (KPU) Maluku Utara (Malut)  menggelar rapat koordinasi (rakor) secara virtual pada Kamis (11/2), pukul 10.00 Wit.
#kpumelayani https://t.co/lPw9vGPC4e",kpu_malut,"Ternate, Maluku Utara"
2021-02-11 02:30:36+00:00,"@Banua_Muda @detikcom Lah, ahli Epidemiolog, Virologi, dll. Itu banyak Mas/Mbak... 🤭🤦 Solusi udah ada opsi pertama vaksinasi. Opsi kedua pengobatan juga gak asal ngambil statemen Mbak. Semua obat juga udah mulai diuji buat recover para pasien Covid. Apa ya masak harus bilang sampean dulu 🤣",AndyHuskyyy,
2021-02-11 02:24:04+00:00,".
DATA PEMILIH UNTUK MENDUKUNG PROGRAM NASIONAL VAKSINASI COVID-19.

#KPUMelayani
#kpukabupatenciamis 
#ppidkpukabupatenciamis 
#rppkpukabupatenciamis 
#jdihkpukabupatenciamis 
#GaluhMilihJurdil
#thankyoufollowers https://t.co/Scv9tFtU8F",kpu_ciamis,"Ciamis, Indonesia"
2021-02-11 02:19:45+00:00,"Vaksinasi Covid-19 tahap kedua di Kabupaten Bangkalan, sudah mulai. Sementara jadwal vaksinansi untuk petugas pelayan publik dan jurnalis dilakukan pada akhir Februari 2021.
https://t.co/dwK0RQ2fjH
#bangkalan #beritajatim",beritajatimcom,Surabaya
